name,type,reach,impressions,spend,video_p25_watched_actions,video_p50_watched_actions,video_p75_watched_actions,video_p100_watched_actions,date_start,date_stop,result_type,results
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,8808.0,22766.0,2811.13,3625.0,2057.0,1411.0,1086.0,2025-01-25,2025-02-07,Link clicks,144.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,9178.0,23775.0,2888.46,3748.0,2118.0,1454.0,1117.0,2025-01-25,2025-02-08,Link clicks,153.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,9802.0,25466.0,3029.13,4013.0,2285.0,1572.0,1217.0,2025-01-25,2025-02-09,Link clicks,162.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,10381.0,27057.0,3143.63,4214.0,2391.0,1637.0,1270.0,2025-01-25,2025-02-10,Link clicks,170.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,11838.0,29292.0,3263.66,4487.0,2541.0,1722.0,1329.0,2025-01-25,2025-02-11,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-12,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-13,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-14,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-15,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-16,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-17,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-18,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-19,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-20,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-21,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-22,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-23,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-24,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-25,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-26,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-27,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-02-28,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-01,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-02,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-03,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-04,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-05,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-06,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-07,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-08,Link clicks,173.0
adult_ski_beginner_lookalike__traffic__120216231043180063,to_date_campaign,12451.0,30853.0,3346.21,4675.0,2629.0,1782.0,1369.0,2025-01-25,2025-03-09,Link clicks,173.0
